"root","class1","class1OrderLTR","class1OrderLINE","class1OrderSINE","class2"
-0.443346939705122,-0.43589099233728,-0.454973842532036,-0.135032816592678,-0.0707936131726282,-0.509952767378577
-0.444432981218106,-0.437249143404605,-0.45720433004918,-0.13562447296278,-0.0715342584744897,-0.511304473583692
-0.445220366673555,-0.43780826608529,-0.457401983902643,-0.136140783488755,-0.0723065840412355,-0.512793824810808
-0.446199832364051,-0.437672369922077,-0.458601715595134,-0.137518505833308,-0.072908950023934,-0.514619902894879
-0.446853495411426,-0.439235579327298,-0.461019133670402,-0.138039802265019,-0.0734988280572566,-0.516157801567639
-0.446886965672794,-0.439889219401452,-0.461270274258417,-0.138605711126938,-0.0748378006362402,-0.516934142414252
-0.447982802802029,-0.440717303421601,-0.462889798828502,-0.139706622025228,-0.0751169844391553,-0.518336867438254
-0.450222805617586,-0.441927263419292,-0.464016428400217,-0.140637029322461,-0.0765043560479413,-0.519360133233167
-0.45259118668856,-0.446796120877947,-0.466538386609964,-0.141257330566788,-0.0771873059737523,-0.521333184972563
-0.45389008900648,-0.447527484019318,-0.467039470713627,-0.141815221273266,-0.0782188416507609,-0.521985300299494
-0.453994563872889,-0.448888420492818,-0.467950798450072,-0.142147469276766,-0.0794535200862476,-0.524440735449112
-0.454835842840249,-0.44962248739004,-0.469451371913386,-0.142852803854614,-0.0799945829500706,-0.52745130421787
-0.456015459214219,-0.451085790134716,-0.470393078165353,-0.143091444919256,-0.0799540659823913,-0.52855786828699
-0.458359515770928,-0.451771000797433,-0.471167979103457,-0.142641861033863,-0.0806319359648727,-0.530086703558579
-0.461414751341588,-0.453084213673011,-0.471657994735151,-0.143305891953924,-0.080837279431359,-0.532622122039595
-0.465190411638969,-0.453948621305619,-0.472880805529617,-0.14381672592919,-0.0816871794795481,-0.533558230655096
-0.465739228596767,-0.454479240283972,-0.473540981453378,-0.143345803967055,-0.081856975004969,-0.535614935917914
-0.467670352299161,-0.459439780398873,-0.477094203482809,-0.144462694259096,-0.0823965704991984,-0.53944204527271
-0.469225046533373,-0.460144785413992,-0.478578037014517,-0.144790989696854,-0.0833545019371432,-0.540663742404424
-0.469781049417325,-0.463264322413186,-0.479991552350219,-0.145423862840596,-0.0841095984489079,-0.541720487940849
-0.471111686936018,-0.464843730064817,-0.480331119911541,-0.146459015663264,-0.0841226154702676,-0.54358361588619
-0.472030044744184,-0.466675356040744,-0.481210799061654,-0.146262029858441,-0.0845924920289285,-0.54508308653818
-0.474208772994601,-0.468741257011188,-0.48325257124902,-0.146314763337997,-0.0854068044160597,-0.54651588202784
-0.476908396273583,-0.469826948588312,-0.4831642917496,-0.146387280993756,-0.0855278135586991,-0.55062098603745
-0.478031046447361,-0.47064892929724,-0.486783646358982,-0.147505984377686,-0.0856212329390862,-0.552734173037493
-0.482741485652892,-0.471664278529306,-0.488013042024454,-0.14796331277758,-0.0865292454838221,-0.555655723368654
-0.488160285509431,-0.475517995819067,-0.491515780594892,-0.147846714893708,-0.0865547318031362,-0.558878285858405
-0.492116633365282,-0.477309237961971,-0.491832053292972,-0.147941699293404,-0.0879765241935139,-0.560587395359312
-0.494346318279156,-0.483336395654317,-0.49364550192663,-0.148470912829214,-0.0883730189080901,-0.562455405904277
-0.496898627394957,-0.484422864807979,-0.496383893206029,-0.149048644728136,-0.0909547467825593,-0.562878331828419
-0.497725457823434,-0.486286373158734,-0.506095167415494,-0.150081547424038,-0.0916056188628128,-0.567823500757146
-0.499633331471505,-0.487851093025081,-0.509255990478714,-0.150393913447316,-0.0926641951605243,-0.568520899664287
-0.500749754285177,-0.488390498169644,-0.511470702653351,-0.151518405278957,-0.0929448563847465,-0.572173659281411
-0.501746933978918,-0.490435715663643,-0.512265526188851,-0.151505943880692,-0.0934840905539258,-0.573739314654531
-0.502377776198604,-0.492277614217846,-0.513946393642017,-0.152065161099375,-0.0948314968780866,-0.575184335692062
-0.505439310286798,-0.494117354012784,-0.516037848793682,-0.152585265192978,-0.095509770382052,-0.585708964859634
-0.506344656086569,-0.494236426445623,-0.516605279116066,-0.153365280881735,-0.0982503260655079,-0.587176451066317
-0.510181528723412,-0.498692968970172,-0.517521787393622,-0.154046762234172,-0.0987370499265719,-0.589574231886275
-0.511222699061812,-0.49953646638193,-0.521895274875877,-0.155095873011626,-0.0989361175035641,-0.592000222235343
-0.513792753345712,-0.500960100108117,-0.523291842793454,-0.155526220358972,-0.100065275244352,-0.597076442040803
-0.515319062953099,-0.502945997519915,-0.524600497793355,-0.155725633702158,-0.100318430135916,-0.601036156189872
-0.516445225423453,-0.505848763339023,-0.525421547776688,-0.156144281640032,-0.10162165866395,-0.602027798736211
-0.519934842061138,-0.5063856270374,-0.526691082347003,-0.157310256985039,-0.102476111701046,-0.607721646810383
-0.521013249679325,-0.509093856576053,-0.528842942924189,-0.157645760598081,-0.103946178454212,-0.60802515379901
-0.522319290084595,-0.509387472591541,-0.529378608344109,-0.158764473739107,-0.104500693558201,-0.611903775317385
-0.52329725051709,-0.512345246635713,-0.532047710786162,-0.160093839232629,-0.106931254289787,-0.613996506332903
-0.524015102066501,-0.514455559153095,-0.535722463988676,-0.16241333496115,-0.107753440961894,-0.617300676400625
-0.525629099615563,-0.517081927506918,-0.536802571759578,-0.163298390166735,-0.108553052679937,-0.61773105755866
-0.52940160647263,-0.520221856760941,-0.539545536320282,-0.164224036065646,-0.109367755849556,-0.62066285596542
-0.531014841183306,-0.52357137202281,-0.540311822249132,-0.165087140037808,-0.109854238584205,-0.62190779674475
